FIPS,Confirmed,Deaths,Recovered,Active,Date
22071.0,567,20,0,0,03-23-2020
36073.0,0,0,0,0,03-23-2020
50019.0,2,0,0,0,03-23-2020
20139.0,0,0,0,0,03-23-2020
29151.0,0,0,0,0,03-23-2020
40113.0,0,0,0,0,03-23-2020
20141.0,0,0,0,0,03-23-2020
12097.0,25,0,0,0,03-23-2020
19143.0,0,0,0,0,03-23-2020
26133.0,0,0,0,0,03-23-2020
26135.0,0,0,0,0,03-23-2020
36075.0,2,0,0,0,03-23-2020
8089.0,0,0,0,0,03-23-2020
35035.0,0,0,0,0,03-23-2020
31131.0,0,0,0,0,03-23-2020
26137.0,3,0,0,0,03-23-2020
36077.0,1,0,0,0,03-23-2020
20143.0,0,0,0,0,03-23-2020
26139.0,11,0,0,0,03-23-2020
39123.0,0,0,0,0,03-23-2020
40115.0,0,0,0,0,03-23-2020
27111.0,0,0,0,0,03-23-2020
5103.0,0,0,0,0,03-23-2020
22073.0,9,1,0,0,03-23-2020
8091.0,0,0,0,0,03-23-2020
55087.0,2,0,0,0,03-23-2020
47133.0,0,0,0,0,03-23-2020
18119.0,1,0,0,0,03-23-2020
21187.0,0,0,0,0,03-23-2020
21189.0,0,0,0,0,03-23-2020
16073.0,0,0,0,0,03-23-2020
23017.0,5,0,0,0,03-23-2020
29153.0,0,0,0,0,03-23-2020
55089.0,14,1,0,0,03-23-2020
53049.0,0,0,0,0,03-23-2020
19145.0,0,0,0,0,03-23-2020
51139.0,0,0,0,0,03-23-2020
12099.0,89,3,0,0,03-23-2020
19147.0,0,0,0,0,03-23-2020
48363.0,0,0,0,0,03-23-2020
37137.0,0,0,0,0,03-23-2020
28107.0,2,0,0,0,03-23-2020
48365.0,0,0,0,0,03-23-2020
8093.0,1,0,0,0,03-23-2020
30067.0,0,0,0,0,03-23-2020
56029.0,1,0,0,0,03-23-2020
18121.0,0,0,0,0,03-23-2020
48367.0,1,0,0,0,03-23-2020
48369.0,0,0,0,0,03-23-2020
12101.0,14,1,0,0,03-23-2020
37139.0,1,0,0,0,03-23-2020
34031.0,141,0,0,0,03-23-2020
51141.0,0,0,0,0,03-23-2020
13223.0,5,0,0,0,03-23-2020
39125.0,0,0,0,0,03-23-2020
20145.0,0,0,0,0,03-23-2020
31133.0,0,0,0,0,03-23-2020
40117.0,3,1,0,0,03-23-2020
16075.0,0,0,0,0,03-23-2020
40119.0,3,0,0,0,03-23-2020
13225.0,3,0,0,0,03-23-2020
28109.0,12,0,0,0,03-23-2020
48371.0,0,0,0,0,03-23-2020
38067.0,0,0,0,0,03-23-2020
29155.0,0,0,0,0,03-23-2020
53051.0,0,0,0,0,03-23-2020
37141.0,0,0,0,0,03-23-2020
21191.0,0,0,0,0,03-23-2020
54071.0,0,0,0,0,03-23-2020
27113.0,0,0,0,0,03-23-2020
46103.0,1,1,0,0,03-23-2020
23019.0,3,0,0,0,03-23-2020
17143.0,3,0,0,0,03-23-2020
55091.0,0,0,0,0,03-23-2020
31135.0,0,0,0,0,03-23-2020
46105.0,0,0,0,0,03-23-2020
37143.0,0,0,0,0,03-23-2020
1105.0,0,0,0,0,03-23-2020
5105.0,0,0,0,0,03-23-2020
17145.0,0,0,0,0,03-23-2020
18123.0,0,0,0,0,03-23-2020
21193.0,0,0,0,0,03-23-2020
28111.0,1,0,0,0,03-23-2020
29157.0,1,0,0,0,03-23-2020
39127.0,0,0,0,0,03-23-2020
42099.0,0,0,0,0,03-23-2020
47135.0,2,0,0,0,03-23-2020
32027.0,0,0,0,0,03-23-2020
37145.0,0,0,0,0,03-23-2020
2195.0,0,0,0,0,03-23-2020
51730.0,0,0,0,0,03-23-2020
30069.0,0,0,0,0,03-23-2020
29159.0,0,0,0,0,03-23-2020
29161.0,0,0,0,0,03-23-2020
31137.0,0,0,0,0,03-23-2020
42101.0,175,0,0,0,03-23-2020
5107.0,0,0,0,0,03-23-2020
8095.0,0,0,0,0,03-23-2020
20147.0,0,0,0,0,03-23-2020
30071.0,0,0,0,0,03-23-2020
17147.0,0,0,0,0,03-23-2020
39129.0,0,0,0,0,03-23-2020
1107.0,0,0,0,0,03-23-2020
13227.0,2,0,0,0,03-23-2020
45077.0,1,0,0,0,03-23-2020
47137.0,0,0,0,0,03-23-2020
13229.0,1,0,0,0,03-23-2020
31139.0,0,0,0,0,03-23-2020
38069.0,2,0,0,0,03-23-2020
53053.0,126,1,0,0,03-23-2020
55093.0,3,0,0,0,03-23-2020
1109.0,0,0,0,0,03-23-2020
5109.0,0,0,0,0,03-23-2020
13231.0,0,0,0,0,03-23-2020
17149.0,0,0,0,0,03-23-2020
18125.0,0,0,0,0,03-23-2020
21195.0,0,0,0,0,03-23-2020
28113.0,4,0,0,0,03-23-2020
29163.0,0,0,0,0,03-23-2020
39131.0,0,0,0,0,03-23-2020
42103.0,3,0,0,0,03-23-2020
4019.0,24,0,0,0,03-23-2020
4021.0,17,0,0,0,03-23-2020
27115.0,0,0,0,0,03-23-2020
12103.0,41,0,0,0,03-23-2020
27117.0,0,0,0,0,03-23-2020
23021.0,0,0,0,0,03-23-2020
8097.0,16,0,0,0,03-23-2020
37147.0,6,0,0,0,03-23-2020
40121.0,0,0,0,0,03-23-2020
51143.0,0,0,0,0,03-23-2020
49031.0,0,0,0,0,03-23-2020
6061.0,12,1,0,0,03-23-2020
22075.0,8,0,0,0,03-23-2020
29165.0,1,0,0,0,03-23-2020
31141.0,0,0,0,0,03-23-2020
56031.0,0,0,0,0,03-23-2020
54073.0,0,0,0,0,03-23-2020
6063.0,0,0,0,0,03-23-2020
19149.0,0,0,0,0,03-23-2020
25023.0,32,0,0,0,03-23-2020
19151.0,0,0,0,0,03-23-2020
54075.0,0,0,0,0,03-23-2020
5111.0,3,0,0,0,03-23-2020
22077.0,0,0,0,0,03-23-2020
5113.0,1,0,0,0,03-23-2020
12105.0,13,0,0,0,03-23-2020
13233.0,4,0,0,0,03-23-2020
19153.0,12,0,0,0,03-23-2020
27119.0,0,0,0,0,03-23-2020
29167.0,0,0,0,0,03-23-2020
31143.0,0,0,0,0,03-23-2020
37149.0,0,0,0,0,03-23-2020
41053.0,3,0,0,0,03-23-2020
47139.0,0,0,0,0,03-23-2020
48373.0,0,0,0,0,03-23-2020
55095.0,0,0,0,0,03-23-2020
30073.0,0,0,0,0,03-23-2020
28115.0,1,0,0,0,03-23-2020
40123.0,1,0,0,0,03-23-2020
5115.0,1,0,0,0,03-23-2020
17151.0,0,0,0,0,03-23-2020
27121.0,0,0,0,0,03-23-2020
51735.0,0,0,0,0,03-23-2020
39133.0,2,0,0,0,03-23-2020
55097.0,0,0,0,0,03-23-2020
18127.0,0,0,0,0,03-23-2020
51740.0,0,0,0,0,03-23-2020
18129.0,0,0,0,0,03-23-2020
20149.0,1,0,0,0,03-23-2020
40125.0,0,0,0,0,03-23-2020
19155.0,2,0,0,0,03-23-2020
42105.0,1,0,0,0,03-23-2020
46107.0,0,0,0,0,03-23-2020
48375.0,2,0,0,0,03-23-2020
30075.0,0,0,0,0,03-23-2020
21197.0,0,0,0,0,03-23-2020
30077.0,0,0,0,0,03-23-2020
16077.0,0,0,0,0,03-23-2020
19157.0,1,0,0,0,03-23-2020
51145.0,0,0,0,0,03-23-2020
5117.0,0,0,0,0,03-23-2020
30079.0,0,0,0,0,03-23-2020
20151.0,0,0,0,0,03-23-2020
39135.0,0,0,0,0,03-23-2020
28117.0,0,0,0,0,03-23-2020
48377.0,0,0,0,0,03-23-2020
26141.0,0,0,0,0,03-23-2020
54077.0,0,0,0,0,03-23-2020
55099.0,0,0,0,0,03-23-2020
51147.0,1,0,0,0,03-23-2020
51149.0,0,0,0,0,03-23-2020
24033.0,47,1,0,0,03-23-2020
51153.0,18,0,0,0,03-23-2020
2198.0,0,0,0,0,03-23-2020
44007.0,52,0,0,0,03-23-2020
8099.0,0,0,0,0,03-23-2020
8101.0,3,0,0,0,03-23-2020
5119.0,61,0,0,0,03-23-2020
13235.0,0,0,0,0,03-23-2020
17153.0,0,0,0,0,03-23-2020
18131.0,0,0,0,0,03-23-2020
21199.0,3,0,0,0,03-23-2020
29169.0,1,0,0,0,03-23-2020
51155.0,0,0,0,0,03-23-2020
40127.0,0,0,0,0,03-23-2020
12107.0,2,0,0,0,03-23-2020
13237.0,0,0,0,0,03-23-2020
17155.0,0,0,0,0,03-23-2020
18133.0,1,0,0,0,03-23-2020
29171.0,0,0,0,0,03-23-2020
36079.0,31,0,0,0,03-23-2020
39137.0,0,0,0,0,03-23-2020
47141.0,6,0,0,0,03-23-2020
54079.0,1,0,0,0,03-23-2020
35037.0,0,0,0,0,03-23-2020
24035.0,1,0,0,0,03-23-2020
36081.0,0,0,0,0,03-23-2020
13239.0,0,0,0,0,03-23-2020
28119.0,0,0,0,0,03-23-2020
13241.0,0,0,0,0,03-23-2020
55101.0,5,0,0,0,03-23-2020
51750.0,0,0,0,0,03-23-2020
48379.0,0,0,0,0,03-23-2020
54081.0,0,0,0,0,03-23-2020
29173.0,0,0,0,0,03-23-2020
27123.0,24,1,0,0,03-23-2020
38071.0,1,0,0,0,03-23-2020
48381.0,2,0,0,0,03-23-2020
1111.0,0,0,0,0,03-23-2020
5121.0,0,0,0,0,03-23-2020
13243.0,1,0,0,0,03-23-2020
17157.0,0,0,0,0,03-23-2020
18135.0,0,0,0,0,03-23-2020
29175.0,0,0,0,0,03-23-2020
37151.0,1,0,0,0,03-23-2020
54083.0,0,0,0,0,03-23-2020
28121.0,8,0,0,0,03-23-2020
38073.0,0,0,0,0,03-23-2020
22079.0,8,1,0,0,03-23-2020
51157.0,0,0,0,0,03-23-2020
30081.0,1,0,0,0,03-23-2020
20153.0,0,0,0,0,03-23-2020
29177.0,0,0,0,0,03-23-2020
48383.0,0,0,0,0,03-23-2020
48385.0,0,0,0,0,03-23-2020
27125.0,0,0,0,0,03-23-2020
22081.0,0,0,0,0,03-23-2020
48387.0,0,0,0,0,03-23-2020
31145.0,0,0,0,0,03-23-2020
27127.0,0,0,0,0,03-23-2020
48389.0,0,0,0,0,03-23-2020
48391.0,0,0,0,0,03-23-2020
20155.0,2,0,0,0,03-23-2020
36083.0,20,0,0,0,03-23-2020
27129.0,1,0,0,0,03-23-2020
38075.0,0,0,0,0,03-23-2020
20157.0,0,0,0,0,03-23-2020
29179.0,0,0,0,0,03-23-2020
47143.0,0,0,0,0,03-23-2020
20159.0,0,0,0,0,03-23-2020
27131.0,2,0,0,0,03-23-2020
49033.0,0,0,0,0,03-23-2020
31147.0,0,0,0,0,03-23-2020
17159.0,0,0,0,0,03-23-2020
22083.0,2,0,0,0,03-23-2020
30083.0,0,0,0,0,03-23-2020
38077.0,0,0,0,0,03-23-2020
39139.0,1,0,0,0,03-23-2020
45079.0,43,0,0,0,03-23-2020
55103.0,0,0,0,0,03-23-2020
13245.0,11,0,0,0,03-23-2020
36085.0,0,0,0,0,03-23-2020
37153.0,0,0,0,0,03-23-2020
51159.0,0,0,0,0,03-23-2020
51760.0,8,0,0,0,03-23-2020
20161.0,0,0,0,0,03-23-2020
19159.0,0,0,0,0,03-23-2020
35039.0,0,0,0,0,03-23-2020
8103.0,0,0,0,0,03-23-2020
8105.0,0,0,0,0,03-23-2020
18137.0,1,0,0,0,03-23-2020
29181.0,0,0,0,0,03-23-2020
54085.0,0,0,0,0,03-23-2020
6065.0,46,6,0,0,03-23-2020
47145.0,1,0,0,0,03-23-2020
54087.0,0,0,0,0,03-23-2020
51161.0,0,0,0,0,03-23-2020
51770.0,0,0,0,0,03-23-2020
46109.0,0,0,0,0,03-23-2020
48393.0,0,0,0,0,03-23-2020
21201.0,0,0,0,0,03-23-2020
47147.0,6,0,0,0,03-23-2020
48395.0,1,0,0,0,03-23-2020
37155.0,1,0,0,0,03-23-2020
27133.0,0,0,0,0,03-23-2020
31149.0,0,0,0,0,03-23-2020
55105.0,3,0,0,0,03-23-2020
17161.0,1,0,0,0,03-23-2020
51163.0,1,0,0,0,03-23-2020
21203.0,0,0,0,0,03-23-2020
13247.0,4,0,0,0,03-23-2020
33015.0,28,0,0,0,03-23-2020
37157.0,0,0,0,0,03-23-2020
51165.0,2,0,0,0,03-23-2020
36087.0,592,1,0,0,03-23-2020
48397.0,0,0,0,0,03-23-2020
40129.0,0,0,0,0,03-23-2020
40131.0,0,0,0,0,03-23-2020
38079.0,0,0,0,0,03-23-2020
20163.0,0,0,0,0,03-23-2020
30085.0,1,0,0,0,03-23-2020
35041.0,0,0,0,0,03-23-2020
26143.0,1,0,0,0,03-23-2020
27135.0,0,0,0,0,03-23-2020
30087.0,0,0,0,0,03-23-2020
39141.0,0,0,0,0,03-23-2020
8107.0,3,0,0,0,03-23-2020
21205.0,0,0,0,0,03-23-2020
37159.0,4,0,0,0,03-23-2020
48399.0,0,0,0,0,03-23-2020
18139.0,0,0,0,0,03-23-2020
20165.0,0,0,0,0,03-23-2020
48401.0,1,0,0,0,03-23-2020
55107.0,0,0,0,0,03-23-2020
1113.0,0,0,0,0,03-23-2020
20167.0,0,0,0,0,03-23-2020
21207.0,0,0,0,0,03-23-2020
51167.0,0,0,0,0,03-23-2020
37161.0,0,0,0,0,03-23-2020
47149.0,9,0,0,0,03-23-2020
50021.0,4,0,0,0,03-23-2020
22085.0,0,0,0,0,03-23-2020
48403.0,0,0,0,0,03-23-2020
19161.0,0,0,0,0,03-23-2020
6067.0,88,4,0,0,03-23-2020
23023.0,3,0,0,0,03-23-2020
26145.0,2,0,0,0,03-23-2020
8109.0,0,0,0,0,03-23-2020
34033.0,1,0,0,0,03-23-2020
51775.0,0,0,0,0,03-23-2020
5125.0,4,0,0,0,03-23-2020
17165.0,0,0,0,0,03-23-2020
20169.0,0,0,0,0,03-23-2020
29195.0,0,0,0,0,03-23-2020
31151.0,0,0,0,0,03-23-2020
49035.0,109,0,0,0,03-23-2020
45081.0,1,0,0,0,03-23-2020
37163.0,1,0,0,0,03-23-2020
48405.0,0,0,0,0,03-23-2020
6069.0,6,1,0,0,03-23-2020
6071.0,17,0,0,0,03-23-2020
6073.0,201,1,0,0,03-23-2020
6075.0,131,0,0,0,03-23-2020
48407.0,0,0,0,0,03-23-2020
6077.0,41,2,0,0,03-23-2020
8111.0,0,0,0,0,03-23-2020
35045.0,3,0,0,0,03-23-2020
49037.0,0,0,0,0,03-23-2020
53055.0,1,0,0,0,03-23-2020
6079.0,27,0,0,0,03-23-2020
6081.0,142,1,0,0,03-23-2020
8113.0,1,0,0,0,03-23-2020
35047.0,1,0,0,0,03-23-2020
48409.0,0,0,0,0,03-23-2020
48411.0,0,0,0,0,03-23-2020
46111.0,0,0,0,0,03-23-2020
30089.0,0,0,0,0,03-23-2020
35043.0,7,0,0,0,03-23-2020
39143.0,1,0,0,0,03-23-2020
17167.0,4,1,0,0,03-23-2020
26151.0,0,0,0,0,03-23-2020
49039.0,0,0,0,0,03-23-2020
6083.0,18,0,0,0,03-23-2020
6085.0,302,10,0,0,03-23-2020
4023.0,1,0,0,0,03-23-2020
6087.0,22,0,0,0,03-23-2020
35049.0,12,0,0,0,03-23-2020
12113.0,4,1,0,0,03-23-2020
12115.0,21,0,0,0,03-23-2020
36091.0,35,0,0,0,03-23-2020
38081.0,0,0,0,0,03-23-2020
31153.0,5,0,0,0,03-23-2020
55111.0,3,0,0,0,03-23-2020
31155.0,0,0,0,0,03-23-2020
55113.0,0,0,0,0,03-23-2020
36093.0,32,0,0,0,03-23-2020
48413.0,0,0,0,0,03-23-2020
13249.0,0,0,0,0,03-23-2020
36095.0,1,0,0,0,03-23-2020
26153.0,0,0,0,0,03-23-2020
17169.0,0,0,0,0,03-23-2020
29197.0,0,0,0,0,03-23-2020
36097.0,0,0,0,0,03-23-2020
42107.0,3,0,0,0,03-23-2020
39145.0,0,0,0,0,03-23-2020
29199.0,0,0,0,0,03-23-2020
37165.0,1,0,0,0,03-23-2020
5127.0,0,0,0,0,03-23-2020
17171.0,0,0,0,0,03-23-2020
18143.0,1,1,0,0,03-23-2020
19163.0,1,0,0,0,03-23-2020
20171.0,0,0,0,0,03-23-2020
21209.0,0,0,0,0,03-23-2020
27139.0,5,0,0,0,03-23-2020
28123.0,1,0,0,0,03-23-2020
29201.0,1,0,0,0,03-23-2020
47151.0,1,0,0,0,03-23-2020
51169.0,0,0,0,0,03-23-2020
31157.0,0,0,0,0,03-23-2020
13251.0,0,0,0,0,03-23-2020
48415.0,0,0,0,0,03-23-2020
5129.0,2,0,0,0,03-23-2020
5131.0,1,0,0,0,03-23-2020
8115.0,0,0,0,0,03-23-2020
20173.0,2,0,0,0,03-23-2020
12117.0,22,0,0,0,03-23-2020
13253.0,0,0,0,0,03-23-2020
40133.0,0,0,0,0,03-23-2020
36099.0,0,0,0,0,03-23-2020
39147.0,0,0,0,0,03-23-2020
47153.0,0,0,0,0,03-23-2020
40135.0,0,0,0,0,03-23-2020
5133.0,1,0,0,0,03-23-2020
47155.0,1,0,0,0,03-23-2020
49041.0,0,0,0,0,03-23-2020
20175.0,0,0,0,0,03-23-2020
31159.0,0,0,0,0,03-23-2020
48417.0,0,0,0,0,03-23-2020
29203.0,0,0,0,0,03-23-2020
28125.0,0,0,0,0,03-23-2020
5135.0,0,0,0,0,03-23-2020
6089.0,2,0,0,0,03-23-2020
55115.0,0,0,0,0,03-23-2020
20177.0,0,0,0,0,03-23-2020
55117.0,6,0,0,0,03-23-2020
1117.0,22,0,0,0,03-23-2020
17173.0,0,0,0,0,03-23-2020
18145.0,1,0,0,0,03-23-2020
19165.0,0,0,0,0,03-23-2020
21211.0,0,0,0,0,03-23-2020
29205.0,0,0,0,0,03-23-2020
39149.0,0,0,0,0,03-23-2020
47157.0,93,0,0,0,03-23-2020
48419.0,0,0,0,0,03-23-2020
51171.0,0,0,0,0,03-23-2020
27141.0,1,0,0,0,03-23-2020
20179.0,0,0,0,0,03-23-2020
30091.0,0,0,0,0,03-23-2020
31161.0,0,0,0,0,03-23-2020
38083.0,0,0,0,0,03-23-2020
56033.0,4,0,0,0,03-23-2020
20181.0,0,0,0,0,03-23-2020
31163.0,0,0,0,0,03-23-2020
41055.0,0,0,0,0,03-23-2020
48421.0,0,0,0,0,03-23-2020
26155.0,0,0,0,0,03-23-2020
16079.0,0,0,0,0,03-23-2020
27143.0,0,0,0,0,03-23-2020
6091.0,0,0,0,0,03-23-2020
35051.0,0,0,0,0,03-23-2020
30093.0,2,0,0,0,03-23-2020
21213.0,0,0,0,0,03-23-2020
28127.0,1,0,0,0,03-23-2020
19167.0,1,0,0,0,03-23-2020
31165.0,0,0,0,0,03-23-2020
38085.0,0,0,0,0,03-23-2020
6093.0,2,0,0,0,03-23-2020
2220.0,0,0,0,0,03-23-2020
53057.0,33,0,0,0,03-23-2020
2230.0,0,0,0,0,03-23-2020
53059.0,0,0,0,0,03-23-2020
38087.0,0,0,0,0,03-23-2020
20183.0,0,0,0,0,03-23-2020
28129.0,1,0,0,0,03-23-2020
47159.0,0,0,0,0,03-23-2020
48423.0,10,0,0,0,03-23-2020
51173.0,0,0,0,0,03-23-2020
53061.0,519,11,0,0,03-23-2020
42109.0,0,0,0,0,03-23-2020
35053.0,2,0,0,0,03-23-2020
6095.0,14,0,0,0,03-23-2020
23025.0,0,0,0,0,03-23-2020
24039.0,1,0,0,0,03-23-2020
34035.0,67,1,0,0,03-23-2020
42111.0,0,0,0,0,03-23-2020
48425.0,0,0,0,0,03-23-2020
6097.0,29,1,0,0,03-23-2020
51175.0,0,0,0,0,03-23-2020
2240.0,0,0,0,0,03-23-2020
13255.0,4,0,0,0,03-23-2020
45083.0,3,0,0,0,03-23-2020
18147.0,0,0,0,0,03-23-2020
21215.0,1,0,0,0,03-23-2020
46115.0,0,0,0,0,03-23-2020
53063.0,20,0,0,0,03-23-2020
51177.0,2,0,0,0,03-23-2020
22087.0,15,0,0,0,03-23-2020
22089.0,15,0,0,0,03-23-2020
29183.0,4,0,0,0,03-23-2020
1115.0,3,0,0,0,03-23-2020
17163.0,4,0,0,0,03-23-2020
26147.0,7,0,0,0,03-23-2020
29185.0,0,0,0,0,03-23-2020
55109.0,3,0,0,0,03-23-2020
5123.0,0,0,0,0,03-23-2020
29187.0,1,0,0,0,03-23-2020
22091.0,0,0,0,0,03-23-2020
22093.0,8,1,0,0,03-23-2020
22095.0,16,0,0,0,03-23-2020
12109.0,18,0,0,0,03-23-2020
18141.0,17,0,0,0,03-23-2020
26149.0,0,0,0,0,03-23-2020
22097.0,3,0,0,0,03-23-2020
36089.0,0,0,0,0,03-23-2020
27137.0,2,0,0,0,03-23-2020
29189.0,69,1,0,0,03-23-2020
29510.0,15,1,0,0,03-23-2020
12111.0,5,0,0,0,03-23-2020
22099.0,0,0,0,0,03-23-2020
22101.0,1,0,0,0,03-23-2020
24037.0,1,0,0,0,03-23-2020
22103.0,47,0,0,0,03-23-2020
20185.0,0,0,0,0,03-23-2020
51179.0,6,0,0,0,03-23-2020
6099.0,8,0,0,0,03-23-2020
46117.0,0,0,0,0,03-23-2020
37167.0,0,0,0,0,03-23-2020
20187.0,0,0,0,0,03-23-2020
31167.0,0,0,0,0,03-23-2020
17175.0,0,0,0,0,03-23-2020
38089.0,0,0,0,0,03-23-2020
39151.0,12,1,0,0,03-23-2020
18149.0,1,0,0,0,03-23-2020
48427.0,0,0,0,0,03-23-2020
51790.0,0,0,0,0,03-23-2020
29186.0,0,0,0,0,03-23-2020
27145.0,5,0,0,0,03-23-2020
27147.0,3,0,0,0,03-23-2020
38091.0,0,0,0,0,03-23-2020
13257.0,0,0,0,0,03-23-2020
40137.0,0,0,0,0,03-23-2020
48429.0,0,0,0,0,03-23-2020
17177.0,1,0,0,0,03-23-2020
48431.0,0,0,0,0,03-23-2020
18151.0,0,0,0,0,03-23-2020
36101.0,4,0,0,0,03-23-2020
20189.0,0,0,0,0,03-23-2020
27149.0,0,0,0,0,03-23-2020
53065.0,1,0,0,0,03-23-2020
13259.0,0,0,0,0,03-23-2020
47161.0,0,0,0,0,03-23-2020
30095.0,0,0,0,0,03-23-2020
29207.0,0,0,0,0,03-23-2020
37169.0,0,0,0,0,03-23-2020
5137.0,1,0,0,0,03-23-2020
28131.0,0,0,0,0,03-23-2020
29209.0,0,0,0,0,03-23-2020
48433.0,0,0,0,0,03-23-2020
32029.0,0,0,0,0,03-23-2020
19169.0,1,0,0,0,03-23-2020
33017.0,3,0,0,0,03-23-2020
38093.0,0,0,0,0,03-23-2020
56035.0,0,0,0,0,03-23-2020
25025.0,154,1,0,0,03-23-2020
36103.0,1458,13,0,0,03-23-2020
51800.0,1,0,0,0,03-23-2020
18153.0,0,0,0,0,03-23-2020
29211.0,0,0,0,0,03-23-2020
33019.0,1,0,0,0,03-23-2020
36105.0,12,0,0,0,03-23-2020
42113.0,0,0,0,0,03-23-2020
47163.0,2,0,0,0,03-23-2020
46119.0,0,0,0,0,03-23-2020
54089.0,0,0,0,0,03-23-2020
8117.0,7,0,0,0,03-23-2020
39153.0,28,0,0,0,03-23-2020
49043.0,65,0,0,0,03-23-2020
20191.0,0,0,0,0,03-23-2020
47165.0,34,0,0,0,03-23-2020
1119.0,0,0,0,0,03-23-2020
12119.0,8,0,0,0,03-23-2020
13261.0,2,0,0,0,03-23-2020
45085.0,4,0,0,0,03-23-2020
28133.0,2,0,0,0,03-23-2020
37171.0,0,0,0,0,03-23-2020
51181.0,0,0,0,0,03-23-2020
42115.0,0,0,0,0,03-23-2020
10005.0,18,0,0,0,03-23-2020
34037.0,15,0,0,0,03-23-2020
51183.0,0,0,0,0,03-23-2020
6101.0,0,0,0,0,03-23-2020
48435.0,0,0,0,0,03-23-2020
12121.0,0,0,0,0,03-23-2020
37173.0,0,0,0,0,03-23-2020
30097.0,0,0,0,0,03-23-2020
56037.0,0,0,0,0,03-23-2020
27151.0,0,0,0,0,03-23-2020
48437.0,0,0,0,0,03-23-2020
18155.0,0,0,0,0,03-23-2020
13263.0,0,0,0,0,03-23-2020
24041.0,1,0,0,0,03-23-2020
13265.0,0,0,0,0,03-23-2020
1121.0,1,0,0,0,03-23-2020
28135.0,1,0,0,0,03-23-2020
1123.0,1,0,0,0,03-23-2020
19171.0,3,0,0,0,03-23-2020
29213.0,1,0,0,0,03-23-2020
22105.0,3,0,0,0,03-23-2020
35055.0,3,0,0,0,03-23-2020
48439.0,57,1,0,0,03-23-2020
28137.0,1,0,0,0,03-23-2020
13267.0,1,0,0,0,03-23-2020
12123.0,0,0,0,0,03-23-2020
13269.0,0,0,0,0,03-23-2020
19173.0,0,0,0,0,03-23-2020
21217.0,0,0,0,0,03-23-2020
48441.0,0,0,0,0,03-23-2020
54091.0,0,0,0,0,03-23-2020
55119.0,0,0,0,0,03-23-2020
17179.0,0,0,0,0,03-23-2020
51185.0,0,0,0,0,03-23-2020
6103.0,0,0,0,0,03-23-2020
13271.0,0,0,0,0,03-23-2020
8119.0,0,0,0,0,03-23-2020
22107.0,0,0,0,0,03-23-2020
22109.0,14,0,0,0,03-23-2020
13273.0,2,0,0,0,03-23-2020
48443.0,0,0,0,0,03-23-2020
48445.0,0,0,0,0,03-23-2020
16081.0,2,0,0,0,03-23-2020
30099.0,0,0,0,0,03-23-2020
56039.0,2,0,0,0,03-23-2020
29215.0,0,0,0,0,03-23-2020
40139.0,0,0,0,0,03-23-2020
31169.0,0,0,0,0,03-23-2020
13275.0,0,0,0,0,03-23-2020
20193.0,0,0,0,0,03-23-2020
31171.0,0,0,0,0,03-23-2020
48447.0,0,0,0,0,03-23-2020
31173.0,0,0,0,0,03-23-2020
53067.0,11,0,0,0,03-23-2020
13277.0,2,0,0,0,03-23-2020
41057.0,0,0,0,0,03-23-2020
40141.0,0,0,0,0,03-23-2020
36107.0,1,0,0,0,03-23-2020
42117.0,0,0,0,0,03-23-2020
28139.0,9,0,0,0,03-23-2020
18157.0,2,0,0,0,03-23-2020
18159.0,1,0,0,0,03-23-2020
47167.0,6,0,0,0,03-23-2020
28141.0,0,0,0,0,03-23-2020
48449.0,0,0,0,0,03-23-2020
21219.0,0,0,0,0,03-23-2020
27153.0,0,0,0,0,03-23-2020
46121.0,0,0,0,0,03-23-2020
9013.0,16,2,0,0,03-23-2020
48451.0,0,0,0,0,03-23-2020
36109.0,15,0,0,0,03-23-2020
49045.0,2,0,0,0,03-23-2020
30101.0,0,0,0,0,03-23-2020
13279.0,0,0,0,0,03-23-2020
35057.0,0,0,0,0,03-23-2020
38095.0,0,0,0,0,03-23-2020
13281.0,0,0,0,0,03-23-2020
38097.0,0,0,0,0,03-23-2020
37175.0,1,0,0,0,03-23-2020
27155.0,0,0,0,0,03-23-2020
48453.0,79,0,0,0,03-23-2020
30103.0,0,0,0,0,03-23-2020
20195.0,0,0,0,0,03-23-2020
55121.0,0,0,0,0,03-23-2020
13283.0,0,0,0,0,03-23-2020
21221.0,0,0,0,0,03-23-2020
21223.0,0,0,0,0,03-23-2020
6105.0,0,0,0,0,03-23-2020
48455.0,0,0,0,0,03-23-2020
46123.0,0,0,0,0,03-23-2020
13285.0,4,0,0,0,03-23-2020
47169.0,0,0,0,0,03-23-2020
39155.0,3,0,0,0,03-23-2020
54093.0,2,0,0,0,03-23-2020
6107.0,16,0,0,0,03-23-2020
40143.0,11,1,0,0,03-23-2020
28143.0,2,0,0,0,03-23-2020
6109.0,0,0,0,0,03-23-2020
13287.0,1,0,0,0,03-23-2020
46125.0,0,0,0,0,03-23-2020
1125.0,9,0,0,0,03-23-2020
39157.0,2,0,0,0,03-23-2020
26157.0,1,0,0,0,03-23-2020
13289.0,1,0,0,0,03-23-2020
16083.0,1,0,0,0,03-23-2020
48457.0,0,0,0,0,03-23-2020
54095.0,0,0,0,0,03-23-2020
37177.0,0,0,0,0,03-23-2020
56041.0,0,0,0,0,03-23-2020
49047.0,0,0,0,0,03-23-2020
