FIPS,"Less than a high school diploma, 2014-18","High school diploma only, 2014-18","Some college or associate's degree, 2014-18","Bachelor's degree or higher, 2014-18","Percent of adults with less than a high school diploma, 2014-18","Percent of adults with a high school diploma only, 2014-18","Percent of adults completing some college or associate's degree, 2014-18","Percent of adults with a bachelor's degree or higher, 2014-18"
51033,"2,947","7,675","5,757","4,113",14.4,37.5,28.1,20.1
51035,"4,253","8,033","6,949","2,907",19.2,36.3,31.4,13.1
51036,"1,162","2,099","1,441",720,21.4,38.7,26.6,13.3
51037,"1,366","3,705","2,555",870,16.1,43.6,30.1,10.2
51041,"18,045","53,125","65,449","90,529",7.9,23.4,28.8,39.9
51043,"1,156","2,953","2,813","3,281",11.3,28.9,27.6,32.2
51045,293,"1,686","1,211",722,7.5,43.1,31,18.5
51047,"4,971","10,172","10,220","8,332",14.8,30.2,30.3,24.7
51049,"1,322","2,433","1,992","1,216",19,34.9,28.6,17.5
51051,"2,680","4,066","3,111","1,091",24.5,37.1,28.4,10
51053,"3,301","7,551","5,856","3,468",16.4,37.4,29,17.2
51057,"1,346","2,945","2,233","1,291",17.2,37.7,28.6,16.5
51059,"61,178","99,667","141,719","475,312",7.9,12.8,18.2,61.1
51061,"3,698","12,716","14,046","17,066",7.8,26.8,29.6,35.9
51063,"1,666","3,852","3,430","2,562",14.5,33.5,29.8,22.3
51065,"1,714","4,610","6,201","6,597",9,24.1,32.4,34.5
51067,"5,311","14,203","12,885","8,372",13,34.8,31.6,20.5
51069,"6,654","19,089","16,374","16,432",11.4,32.6,28,28.1
51071,"1,432","4,546","3,949","2,208",11.8,37.5,32.5,18.2
51073,"2,938","8,942","8,902","6,152",10.9,33.2,33.1,22.8
51075,"1,535","4,324","4,380","6,598",9.1,25.7,26,39.2
51077,"2,145","4,745","3,596","1,495",17.9,39.6,30,12.5
51079,"1,834","4,145","3,771","3,745",13.6,30.7,27.9,27.8
51081,"2,113","3,625","2,290",793,24,41.1,26,9
51083,"4,514","9,235","7,259","3,973",18.1,37,29.1,15.9
51085,"4,983","18,366","20,352","28,158",6.9,25.6,28.3,39.2
51087,"19,203","48,836","60,184","96,491",8.5,21.7,26.8,42.9
51089,"8,015","12,967","12,026","4,839",21.2,34.3,31.8,12.8
51091,245,668,525,431,13.1,35.7,28.1,23.1
51093,"3,282","7,060","8,455","7,365",12.5,27,32.3,28.2
51095,"2,674","9,991","14,330","26,564",5,18.7,26.8,49.6
51097,726,"2,055","1,385","1,027",14,39.6,26.7,19.8
51099,"1,109","4,783","5,277","5,915",6.5,28,30.9,34.6
51101,"1,160","4,113","3,796","2,329",10.2,36.1,33.3,20.4
51103,952,"2,603","2,371","2,647",11.1,30.4,27.7,30.9
51105,"4,370","6,086","5,477","2,041",24.3,33.9,30.5,11.4
51107,"15,975","30,489","50,103","149,720",6.5,12.4,20.3,60.8
51109,"4,070","8,714","6,890","6,026",15.8,33.9,26.8,23.4
51111,"2,023","3,591","2,463",953,22.4,39.8,27.3,10.6
51113,"1,230","3,398","2,548","2,285",13,35.9,26.9,24.2
51115,643,"2,189","2,099","1,915",9.4,32,30.7,28
51117,"4,419","7,246","6,929","4,180",19.4,31.8,30.4,18.4
51119,"1,154","2,655","2,633","1,797",14,32.2,32,21.8
51121,"4,161","12,352","13,589","25,414",7.5,22.2,24.5,45.8
51125,"1,614","3,529","2,473","3,596",14.4,31.5,22.1,32.1
51127,"1,099","5,023","4,765","4,316",7.2,33,31.3,28.4
51131,"1,559","3,144","2,166","1,888",17.8,35.9,24.7,21.6
51133,920,"3,176","2,917","2,794",9.4,32.4,29.7,28.5
51135,"2,399","4,176","3,030","1,401",21.8,37.9,27.5,12.7
51137,"2,904","8,726","7,325","6,070",11.6,34.9,29.3,24.3
51139,"3,223","7,659","4,017","2,408",18.6,44.3,23.2,13.9
51141,"2,794","4,725","4,141","1,880",20.6,34.9,30.6,13.9
51143,"8,121","15,953","14,840","6,299",18,35.3,32.8,13.9
51145,"2,059","6,399","6,565","6,085",9.8,30.3,31.1,28.8
51147,"1,715","4,207","3,324","3,620",13.3,32.7,25.8,28.1
51149,"2,642","8,581","8,773","6,314",10,32.6,33.3,24
51153,"33,425","60,278","80,615","116,826",11.5,20.7,27.7,40.1
51155,"3,520","8,348","8,712","4,969",13.8,32.7,34.1,19.4
51157,609,"1,583","1,507","1,813",11,28.7,27.3,32.9
51159,"1,179","2,600","1,869","1,049",17.6,38.8,27.9,15.7
51161,"5,237","17,130","21,444","23,361",7.8,25.5,31.9,34.8
51163,"2,290","5,673","4,481","4,483",13.5,33.5,26.5,26.5
51165,"8,960","18,901","12,398","14,060",16.5,34.8,22.8,25.9
51167,"4,174","7,283","6,001","2,732",20.7,36.1,29.7,13.5
51169,"3,098","6,115","4,865","2,363",18.8,37.2,29.6,14.4
51171,"4,041","11,694","8,853","6,177",13.1,38,28.8,20.1
51173,"3,831","8,583","7,007","3,248",16.9,37.9,30.9,14.3
51175,"2,112","4,005","4,716","2,350",16,30.4,35.8,17.8
51177,"8,555","25,750","25,304","27,411",9.8,29.6,29.1,31.5
51179,"5,815","20,648","28,786","36,557",6.3,22.5,31.4,39.8
51181,661,"1,694","1,640",854,13.6,34.9,33.8,17.6
51183,"2,076","3,576","1,878","1,082",24.1,41.5,21.8,12.6
51185,"5,783","11,151","9,088","4,697",18.8,36.3,29.6,15.3
51187,"3,721","9,769","7,936","5,745",13.7,36,29.2,21.1
51191,"5,994","13,236","11,733","8,981",15,33.1,29.4,22.5
51193,"1,834","4,295","4,351","2,676",13.9,32.6,33.1,20.3
51195,"6,946","8,459","8,181","4,007",25.2,30.7,29.6,14.5
51197,"2,954","8,113","6,156","3,918",14,38.4,29.1,18.5
51199,"2,555","8,217","13,969","20,606",5.6,18.1,30.8,45.4
51510,"8,872","14,216","21,840","73,626",7.5,12,18.4,62.1
51515,,,,,,,,
51520,"1,967","3,676","3,535","2,915",16.3,30.4,29.2,24.1
51530,714,"1,594","1,131",651,17.5,39,27.7,15.9
51540,"2,728","5,622","5,928","15,847",9.1,18.7,19.7,52.6
51550,"12,452","39,841","55,168","51,624",7.8,25,34.7,32.5
51560,,,,,,,,
51570,"1,117","3,934","4,323","2,835",9.1,32.2,35.4,23.2
51580,552,"1,746","1,122",616,13.7,43.3,27.8,15.3
51590,"5,164","8,561","9,762","5,279",18,29.8,33.9,18.4
51595,814,"1,303","1,027",487,22.4,35.9,28.3,13.4
51600,"1,146","2,158","3,443","9,578",7,13.2,21.1,58.7
51610,116,517,"1,396","7,422",1.2,5.5,14.8,78.5
51620,972,"1,728","1,758","1,195",17.2,30.6,31.1,21.1
51630,"1,751","3,964","4,172","7,181",10.3,23.2,24.4,42.1
51640,"1,410","1,640","1,271",609,28.6,33.3,25.8,12.4
51650,"7,972","25,485","32,739","24,209",8.8,28.2,36.2,26.8
51660,"4,266","7,083","5,835","9,647",15.9,26.4,21.7,36
51670,"2,736","5,396","4,694","1,994",18.5,36.4,31.7,13.5
51678,277,721,672,"1,091",10,26.1,24.3,39.5
51680,"4,924","11,290","12,794","15,464",11.1,25.4,28.8,34.8
51683,"4,543","7,026","7,053","7,876",17.1,26.5,26.6,29.7
51685,"2,145","2,564","2,945","3,162",19.8,23.7,27.2,29.2
51690,"1,550","2,806","2,718","1,913",17.2,31.2,30.2,21.3
51700,"11,493","33,256","41,869","29,640",9.9,28.6,36,25.5
51710,"18,818","39,004","51,966","42,709",12.3,25.6,34.1,28
51720,544,690,"1,114",478,19.2,24.4,39.4,16.9
51730,"4,192","7,562","6,303","3,968",19,34.3,28.6,18
51735,336,"2,187","2,290","3,608",4,26,27.2,42.8
51740,"7,923","18,923","23,158","13,518",12.5,29.8,36.5,21.3
51750,788,"1,859","2,164","3,092",10,23.5,27.4,39.1
51760,"23,142","34,510","37,325","59,442",15,22.3,24.2,38.5
51770,"10,143","22,873","20,294","16,695",14.5,32.7,29,23.8
51775,"1,770","4,901","5,445","4,966",10.4,28.7,31.9,29.1
51790,"1,874","5,209","4,514","5,979",10.7,29.6,25.7,34
51800,"6,736","16,916","19,623","16,926",11.2,28.1,32.6,28.1
51810,"20,860","65,338","111,724","107,434",6.8,21.4,36.6,35.2
51820,"2,031","4,973","4,377","3,786",13.4,32.8,28.9,25
51830,317,"1,404","1,435","4,127",4.4,19.3,19.7,56.7
51840,"3,106","4,607","4,448","6,241",16.9,25,24.2,33.9
53000,"444,721","1,109,016","1,684,945","1,763,261",8.9,22.2,33.7,35.3
53001,"3,778","2,888","2,553","1,457",35.4,27.1,23.9,13.6
53003,"1,615","4,520","6,648","3,291",10,28.1,41.4,20.5
53005,"12,365","30,438","45,039","37,566",9.9,24.3,35.9,30
53007,"8,575","13,962","15,152","13,702",16.7,27.2,29.5,26.7
53009,"4,112","14,831","22,884","14,746",7.3,26.2,40.5,26.1
53011,"23,932","74,791","120,819","93,232",7.7,23.9,38.6,29.8
53013,245,728,"1,309",755,8.1,24,43.1,24.9
53015,"8,381","22,381","30,004","12,096",11.5,30.7,41.2,16.6
53017,"4,919","7,855","9,086","5,201",18.2,29,33.6,19.2
53019,792,"1,965","1,904","1,038",13.9,34.5,33.4,18.2
53021,"13,130","13,527","16,428","9,026",25.2,26,31.5,17.3
53023,54,520,649,411,3.3,31.8,39.7,25.2
53025,"13,685","15,218","18,239","10,072",23.9,26.6,31.9,17.6
53027,"5,761","17,035","20,838","8,205",11.1,32.9,40.2,15.8
53029,"2,793","13,304","23,729","19,576",4.7,22.4,39.9,33
53031,"1,353","5,329","8,162","10,679",5.3,20.9,32,41.8
53033,"108,078","234,136","404,452","790,809",7,15.2,26.3,51.4
53035,"10,152","41,056","71,771","58,452",5.6,22.6,39.6,32.2
53037,"2,142","6,330","9,105","9,371",7.9,23.5,33.8,34.8
53039,"1,916","3,992","5,248","4,526",12.2,25.5,33.5,28.9
53041,"6,631","16,047","22,571","9,161",12.2,29.5,41.5,16.8
53043,653,"2,173","2,963","1,788",8.6,28.7,39.1,23.6
53045,"5,775","14,379","17,539","8,258",12.6,31.3,38.2,18
53047,"4,795","8,730","9,982","5,519",16.5,30.1,34.4,19
53049,"1,962","4,923","6,532","2,943",12,30.1,39.9,18
53051,"1,004","2,965","3,873","1,985",10.2,30.2,39.4,20.2
53053,"50,229","158,140","215,568","152,051",8.7,27.5,37.4,26.4
53055,545,"2,237","4,114","6,518",4.1,16.7,30.7,48.6
53057,"8,930","22,739","32,044","22,685",10.3,26.3,37.1,26.3
53059,741,"2,660","3,142","2,039",8.6,31,36.6,23.8
53061,"42,223","129,137","198,340","172,902",7.8,23.8,36.6,31.9
53063,"21,277","79,810","134,267","102,693",6.3,23.6,39.7,30.4
53065,"2,982","10,872","11,810","5,818",9.5,34.5,37.5,18.5
53067,"11,478","40,832","71,002","68,603",6,21.3,37,35.7
53069,282,931,"1,370",607,8.8,29.2,42.9,19
53071,"4,807","8,104","15,247","11,262",12.2,20.6,38.7,28.6
53073,"11,004","33,282","50,020","48,346",7.7,23.3,35.1,33.9
53075,"1,133","3,832","7,065","11,811",4.8,16.1,29.6,49.5
53077,"40,492","42,417","43,477","24,061",26.9,28.2,28.9,16
54000,"174,230","523,536","332,568","261,750",13.5,40.5,25.7,20.3
54001,"1,611","5,206","2,607","1,881",14.3,46.1,23.1,16.6
54003,"8,671","29,143","23,594","16,315",11.2,37.5,30.4,21
54005,"3,294","8,202","3,362","1,354",20.3,50.6,20.7,8.4
54007,"2,024","4,923","1,861","1,561",19.5,47.5,17.9,15.1
54009,"1,438","6,833","4,936","3,187",8.8,41.7,30.1,19.4
54011,"7,599","21,011","18,606","16,322",12,33.1,29.3,25.7
54013,"1,053","2,655","1,164",605,19.2,48.5,21.3,11
54015,"1,503","3,302",785,586,24.3,53.5,12.7,9.5
54017,"1,102","2,871","1,392",998,17.3,45.1,21.9,15.7
54019,"5,633","13,673","7,696","4,826",17.7,43,24.2,15.2
54021,867,"2,521","1,494",820,15.2,44.2,26.2,14.4
54023,"1,640","3,869","1,798","1,231",19.2,45.3,21.1,14.4
54025,"3,911","10,049","6,875","5,189",15,38.6,26.4,19.9
54027,"3,223","7,668","4,101","2,089",18.9,44.9,24,12.2
54029,"2,337","9,043","6,532","4,058",10.6,41.2,29.7,18.5
54031,"2,021","4,683","1,932","1,465",20,46.4,19.1,14.5
54033,"5,609","18,502","13,389","10,858",11.6,38.3,27.7,22.5
54035,"2,623","9,076","5,374","3,533",12.7,44,26.1,17.1
54037,"4,128","12,401","10,170","11,911",10.7,32.1,26.3,30.8
54039,"15,894","50,266","34,460","33,388",11.9,37.5,25.7,24.9
54041,"1,502","5,730","2,805","1,535",13,49.5,24.2,13.3
54043,"2,850","6,977","3,772","1,296",19.1,46.8,25.3,8.7
54045,"4,830","10,716","6,424","2,433",19.8,43.9,26.3,10
54047,"4,709","6,294","2,257",754,33.6,44.9,16.1,5.4
54049,"4,158","15,601","9,969","9,079",10.7,40.2,25.7,23.4
54051,"2,088","9,969","6,762","4,273",9,43.2,29.3,18.5
54053,"2,823","9,057","5,175","2,412",14.5,46.5,26.6,12.4
54055,"6,669","17,045","10,620","8,575",15.5,39.7,24.8,20
54057,"1,743","9,321","5,357","2,827",9.1,48.4,27.8,14.7
54059,"4,303","7,578","3,992","1,666",24.5,43.2,22.8,9.5
54061,"5,005","18,667","14,410","26,828",7.7,28.8,22.2,41.3
54063,"1,647","5,210","1,741","1,377",16.5,52.2,17.5,13.8
54065,"1,861","5,237","3,760","2,269",14.2,39.9,28.6,17.3
54067,"2,453","9,108","4,103","2,810",13.3,49.3,22.2,15.2
54069,"2,110","10,446","8,213","9,235",7,34.8,27.4,30.8
54071,957,"2,757",846,755,18,51.9,15.9,14.2
54073,584,"2,747","1,418",705,10.7,50.4,26,12.9
54075,"1,017","3,095","1,337","1,065",15.6,47.5,20.5,16.3
54077,"3,387","12,148","5,498","3,836",13.6,48.8,22.1,15.4
54079,"2,927","14,877","11,477","10,654",7.3,37.3,28.7,26.7
54081,"7,657","21,904","14,979","9,972",14,40.2,27.5,18.3
54083,"3,398","10,165","4,009","3,431",16.2,48.4,19.1,16.3
54085,"1,262","3,516","1,725",764,17.4,48.4,23.7,10.5
54087,"2,284","4,384","2,259","1,264",22.4,43,22.2,12.4
54089,"1,446","4,422","2,762","1,395",14.4,44.1,27.6,13.9
54091,"1,432","5,681","3,104","2,125",11.6,46,25.1,17.2
54093,622,"2,624","1,173",937,11.6,49,21.9,17.5
54095,776,"3,168","1,654",902,11.9,48.7,25.4,13.9
54097,"2,757","8,058","3,159","2,819",16.4,48,18.8,16.8
54099,"5,855","11,648","7,136","4,386",20.2,40.1,24.6,15.1
54101,"1,292","3,088","1,254",581,20.8,49.7,20.2,9.3
54103,"1,561","5,698","2,564","1,423",13.9,50.7,22.8,12.7
54105,660,"1,787","1,287",403,16,43.2,31.1,9.7
54107,"6,298","21,232","20,085","13,302",10.3,34.9,33,21.8
54109,"3,126","7,684","3,354","1,485",20,49.1,21.4,9.5
55000,"317,174","1,216,570","1,236,655","1,160,490",8.1,30.9,31.5,29.5
55001,"2,064","6,870","5,118","1,992",12.9,42.8,31.9,12.4
55003,843,"3,792","3,767","2,250",7.9,35.6,35.4,21.1
55005,"3,157","11,942","10,669","6,405",9.8,37.1,33.2,19.9
55007,584,"3,294","4,074","3,496",5.1,28.8,35.6,30.5
55009,"13,920","52,309","55,532","51,205",8,30.2,32.1,29.6
55011,795,"3,954","3,073","1,710",8.3,41.5,32.2,17.9
55013,808,"4,420","4,111","2,342",6.9,37.8,35.2,20
55015,"2,034","10,660","11,338","9,666",6,31.6,33.6,28.7
55017,"3,322","16,190","16,081","8,957",7.5,36.3,36.1,20.1
55019,"3,927","9,018","6,258","2,484",18.1,41.6,28.9,11.5
55021,"2,837","13,637","14,447","9,336",7,33.9,35.9,23.2
55023,"1,053","4,682","3,847","2,074",9,40.2,33,17.8
55025,"15,107","62,023","93,730","176,044",4.4,17.9,27,50.7
55027,"5,675","26,242","20,596","10,381",9,41.7,32.7,16.5
55029,"1,293","6,652","6,560","6,872",6,31.1,30.7,32.1
55031,"2,031","9,580","11,841","7,388",6.6,31.1,38.4,24
55033,"1,735","9,221","8,534","7,586",6.4,34.1,31.5,28
55035,"4,179","16,361","23,529","20,548",6.5,25.3,36.4,31.8
55037,234,"1,331","1,221",624,6.9,39,35.8,18.3
55039,"5,889","26,061","23,083","16,120",8.3,36.6,32.4,22.7
55041,728,"2,484","2,226","1,003",11.3,38.6,34.6,15.6
55043,"2,448","11,589","10,458","7,310",7.7,36.4,32.9,23
55045,"1,946","9,314","8,683","5,968",7.5,35.9,33.5,23
55047,"1,435","5,302","3,988","2,561",10.8,39.9,30,19.3
55049,839,"5,800","5,863","4,022",5.1,35.1,35.5,24.3
55051,291,"1,559","1,844",925,6.3,33.8,39.9,20
55053,"1,676","5,781","4,921","2,089",11.6,40,34,14.4
55055,"4,931","19,603","19,119","14,417",8.5,33.8,32.9,24.8
55057,"2,299","8,085","6,318","2,635",11.9,41.8,32.7,13.6
55059,"11,027","34,817","37,507","28,785",9.8,31,33.4,25.7
55061,"1,021","5,886","4,769","2,765",7.1,40.8,33,19.1
55063,"4,076","19,039","26,158","25,718",5.4,25.4,34.9,34.3
55065,"1,116","4,416","3,676","2,141",9.8,38.9,32.4,18.9
55067,"1,318","5,996","4,457","2,321",9.4,42.5,31.6,16.5
55069,"1,799","7,932","7,095","3,757",8.7,38.5,34.5,18.3
55071,"4,971","21,907","18,650","11,331",8.7,38.5,32.8,19.9
55073,"7,759","32,128","29,464","23,841",8.3,34.5,31.6,25.6
55075,"2,665","12,846","9,937","4,490",8.9,42.9,33.2,15
55077,"1,310","4,727","3,679","1,603",11.6,41.8,32.5,14.2
55078,233,"1,151",810,456,8.8,43.4,30.6,17.2
55079,"76,720","177,153","183,235","191,885",12.2,28.2,29.1,30.5
55081,"2,973","11,445","10,134","6,112",9.7,37.3,33,19.9
55083,"2,659","11,893","8,539","4,397",9.7,43.3,31.1,16
55085,"1,906","8,753","9,048","7,328",7.1,32.4,33.5,27.1
55087,"7,813","40,217","40,406","36,004",6.3,32.3,32.5,28.9
55089,"2,202","12,258","17,146","29,636",3.6,20,28,48.4
55091,468,"2,069","1,673","1,001",9,39.7,32.1,19.2
55093,"1,364","8,512","8,871","7,364",5.2,32.6,34,28.2
55095,"2,031","11,710","10,956","6,327",6.5,37.7,35.3,20.4
55097,"3,001","14,302","13,283","14,423",6.7,31.8,29.5,32
55099,913,"4,180","3,520","1,754",8.8,40.3,34,16.9
55101,"13,345","42,020","44,816","32,838",10,31.6,33.7,24.7
55103,"1,236","5,044","3,716","2,327",10,40.9,30.2,18.9
55105,"10,334","39,833","35,451","23,850",9.4,36.4,32.4,21.8
55107,"1,367","4,234","3,081","1,633",13.3,41,29.9,15.8
55109,"2,185","15,242","21,559","19,828",3.7,25.9,36.7,33.7
55111,"4,126","15,237","14,333","10,543",9.3,34.4,32.4,23.8
55113,"1,012","4,194","4,124","2,815",8.3,34.5,34,23.2
55115,"2,556","13,022","8,969","4,694",8.7,44.5,30.7,16.1
55117,"5,885","29,054","25,982","19,182",7.3,36.3,32.4,23.9
55119,"1,594","6,335","4,042","2,070",11.4,45.1,28.8,14.7
55121,"2,042","7,782","6,322","3,886",10.2,38.8,31.6,19.4
55123,"2,338","7,696","5,952","4,456",11.4,37.6,29.1,21.8
55125,"1,127","5,257","5,941","4,585",6.7,31.1,35.1,27.1
55127,"6,394","21,394","20,787","19,204",9.4,31.6,30.7,28.3
55129,909,"4,232","4,016","2,629",7.7,35.9,34.1,22.3
55131,"4,939","28,658","31,889","28,989",5.2,30.3,33.8,30.7
55133,"10,862","64,734","81,652","122,742",3.9,23.1,29.2,43.8
55135,"3,019","15,874","11,127","7,074",8.1,42.8,30,19.1
55137,"2,497","7,591","5,204","2,853",13.8,41.8,28.7,15.7
55139,"8,243","38,404","36,399","31,210",7.2,33.6,31.9,27.3
55141,"3,739","19,640","17,451","11,233",7.2,37.7,33.5,21.6
56000,"27,644","111,899","145,071","104,677",7.1,28.7,37.3,26.9
56001,848,"3,383","6,333","10,531",4,16,30,49.9
56003,808,"2,334","3,380","1,508",10.1,29.1,42.1,18.8
56005,"2,345","10,364","11,884","5,862",7.7,34,39,19.2
56007,"1,039","3,725","3,670","2,147",9.8,35.2,34.7,20.3
56009,962,"3,627","3,274","1,629",10.1,38.2,34.5,17.2
56011,348,"1,486","2,145","1,148",6.8,29,41.8,22.4
56013,"2,336","8,267","9,739","6,236",8.8,31.1,36.6,23.5
56015,693,"2,734","3,658","2,295",7.4,29.1,39,24.5
56017,200,"1,004","1,552",829,5.6,28,43.3,23.1
56019,271,"1,793","2,301","1,768",4.4,29.2,37.5,28.8
56021,"4,502","16,968","25,459","18,845",6.8,25.8,38.7,28.7
56023,777,"3,998","4,964","2,841",6.2,31.8,39.5,22.6
56025,"4,111","15,791","22,207","12,348",7.5,29,40.8,22.7
56027,209,550,707,292,11.9,31.3,40.2,16.6
56029,"1,087","5,534","7,466","6,654",5.2,26.7,36,32.1
56031,415,"2,333","2,181","1,369",6.6,37,34.6,21.7
56033,"1,018","5,149","8,678","6,358",4.8,24.3,40.9,30
56035,255,"2,465","2,465","1,751",3.7,35.5,35.5,25.2
56037,"2,549","9,433","10,108","6,243",9,33.3,35.7,22
56039,958,"2,272","4,087","9,847",5.6,13.2,23.8,57.4
56041,934,"5,176","4,810","1,995",7.2,40.1,37.2,15.4
56043,590,"1,717","2,135","1,220",10.4,30.3,37.7,21.5
56045,389,"1,796","1,868",961,7.8,35.8,37.3,19.2
72000,"578,229","659,670","527,171","599,328",24.5,27.9,22.3,25.3
72001,"4,534","3,173","2,601","2,246",36.1,25.3,20.7,17.9
72003,"9,321","6,734","6,109","5,348",33.9,24.5,22.2,19.4
72005,"10,650","10,861","7,535","9,019",28,28.5,19.8,23.7
72007,"5,950","5,307","3,848","3,222",32.5,29,21,17.6
72009,"3,884","5,964","3,467","3,282",23.4,35.9,20.9,19.8
72011,"5,955","5,639","4,298","3,514",30.7,29.1,22.1,18.1
72013,"14,979","18,293","14,373","14,040",24.3,29.7,23.3,22.8
72015,"2,774","5,029","2,785","1,718",22.5,40.9,22.6,14
72017,"4,442","5,351","3,601","3,328",26.6,32,21.5,19.9
72019,"5,338","6,436","3,622","3,440",28.3,34.2,19.2,18.3
72021,"25,906","31,211","35,908","37,263",19.9,24,27.6,28.6
72023,"10,856","8,748","6,316","9,089",31,25,18,26
72025,"17,786","24,553","21,585","28,220",19.3,26.6,23.4,30.6
72027,"6,451","6,304","5,221","4,652",28.5,27.9,23.1,20.6
72029,"8,068","10,193","6,333","6,814",25.7,32.5,20.2,21.7
72031,"17,774","29,057","29,574","35,076",15.9,26.1,26.5,31.5
72033,"4,700","5,083","4,012","3,328",27.4,29.7,23.4,19.4
72035,"8,274","9,568","6,413","7,208",26.3,30.4,20.4,22.9
72037,"2,258","2,560","1,938","1,572",27.1,30.7,23.3,18.9
72039,"3,917","3,649","2,421","1,776",33.3,31,20.6,15.1
72041,"6,698","8,610","6,064","6,554",24,30.8,21.7,23.5
72043,"6,739","9,921","4,963","5,929",24.5,36,18,21.5
72045,"4,517","4,126","3,269","1,519",33.6,30.7,24.3,11.3
72047,"7,238","6,726","5,401","3,898",31.1,28.9,23.2,16.8
72049,298,351,175,151,30.6,36,17.9,15.5
72051,"5,537","6,963","5,200","7,679",21.8,27.4,20.5,30.3
72053,"4,629","7,501","4,752","5,184",21,34,21.5,23.5
72054,"1,685","3,116","2,287","1,013",20.8,38.5,28.2,12.5
72055,"3,668","4,334","1,878","1,848",31.3,37,16,15.8
72057,"6,795","11,009","4,987","5,665",23.9,38.7,17.5,19.9
72059,"3,411","3,894","2,802","3,017",26,29.7,21.4,23
72061,"10,302","10,469","14,600","29,696",15.8,16.1,22.4,45.6
72063,"6,971","7,322","6,909","11,027",21.6,22.7,21.4,34.2
72065,"8,685","6,503","6,384","7,123",30.3,22.7,22.2,24.8
72067,"2,927","3,803","2,528","2,662",24.6,31.9,21.2,22.3
72069,"8,955","11,864","8,373","8,617",23.7,31.4,22.1,22.8
72071,"8,645","8,902","5,852","6,679",28.7,29.6,19.5,22.2
72073,"2,304","3,857","2,043","1,736",23.2,38.8,20.6,17.5
72075,"7,566","9,940","5,947","8,029",24,31.6,18.9,25.5
72077,"6,665","8,176","6,536","5,066",25.2,30.9,24.7,19.2
72079,"6,374","4,262","3,527","2,548",38.1,25.5,21.1,15.2
72081,"7,012","4,172","4,146","3,388",37.5,22.3,22.1,18.1
72083,"2,710","1,761",639,829,45.6,29.7,10.8,14
72085,"5,971","7,083","7,759","5,450",22.7,27,29.5,20.8
72087,"4,575","6,832","3,995","2,574",25.5,38,22.2,14.3
72089,"3,086","4,194","3,059","2,511",24,32.6,23.8,19.5
72091,"7,752","7,782","5,906","6,091",28.2,28.3,21.5,22.1
72093,"2,127","1,358",444,431,48.8,31.1,10.2,9.9
72095,"2,642","1,995","1,780","1,407",33.8,25.5,22.8,18
72097,"14,732","14,703","8,984","12,887",28.7,28.7,17.5,25.1
72099,"8,185","7,691","4,618","4,760",32.4,30.5,18.3,18.8
72101,"6,502","5,404","5,610","3,554",30.9,25.6,26.6,16.9
72103,"5,109","5,759","3,408","3,375",28.9,32.6,19.3,19.1
72105,"5,860","4,921","5,686","3,259",29.7,24.9,28.8,16.5
72107,"4,811","4,954","2,262","2,337",33.5,34.5,15.7,16.3
72109,"3,534","3,525","3,317","1,946",28.7,28.6,26.9,15.8
72111,"3,888","3,959","2,962","3,118",27.9,28.4,21.3,22.4
72113,"22,927","30,755","18,991","26,365",23.1,31.1,19.2,26.6
72115,"4,652","5,290","3,771","3,088",27.7,31.5,22.4,18.4
72117,"3,370","2,581","2,128","2,452",32,24.5,20.2,23.3
72119,"8,365","11,625","7,844","7,479",23.7,32.9,22.2,21.2
72121,"4,368","5,400","3,181","3,162",27.1,33.5,19.7,19.6
72123,"5,143","7,354","3,345","3,456",26.7,38.1,17.3,17.9
72125,"6,808","6,887","3,504","5,258",30.3,30.7,15.6,23.4
72127,"48,567","54,376","54,284","89,207",19.7,22.1,22,36.2
72129,"7,568","7,257","6,512","5,301",28.4,27.2,24.4,19.9
72131,"9,085","7,211","5,744","4,937",33.7,26.7,21.3,18.3
72133,"2,659","5,709","2,729","3,514",18.2,39.1,18.7,24.1
72135,"9,311","12,394","12,927","14,824",18.8,25.1,26.1,30
72137,"11,003","15,364","14,927","14,202",19.8,27.7,26.9,25.6
