date,location,new_cases,new_deaths,total_cases,total_deaths,"Physicians (per 1,000 people) (per 1,000 people)","Hospital beds (per 1,000 people) (per 1,000 people)",Deaths - Lower respiratory infections - Sex: Both - Age: Age-standardized (Rate) (Rate),Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Percent) (%),"Smoking prevalence, total (ages 15+) (% of adults)","Age dependency ratio, young (% of working-age population) (% of working-age population)","Age dependency ratio, old (% of working-age population) (% of working-age population)",Share who is 70 or over (%),Code,UN Population Division (Median Age) (2017) (years),country_code
2020-01-03,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-04,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-05,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-06,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-07,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-08,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-09,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-10,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-11,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-12,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-13,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-14,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-15,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-16,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-17,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-18,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-19,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-20,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-21,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-22,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-23,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-24,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-25,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-26,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-27,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-28,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-29,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-30,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-01-31,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-01,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-02,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-03,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-04,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-05,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-06,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-07,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-08,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-09,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-10,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-11,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-12,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-13,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-14,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-15,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-16,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-17,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-18,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-19,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-20,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-21,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-22,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-23,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-24,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-25,Croatia,0,0,0,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-26,Croatia,1,0,1,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-27,Croatia,1,0,2,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-28,Croatia,1,0,3,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-02-29,Croatia,2,0,5,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-01,Croatia,0,0,5,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-02,Croatia,2,0,7,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-03,Croatia,1,0,8,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-04,Croatia,1,0,9,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-06,Croatia,1,0,10,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-07,Croatia,1,0,11,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-08,Croatia,1,0,12,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-11,Croatia,1,0,13,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-12,Croatia,3,0,16,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-13,Croatia,9,0,25,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-14,Croatia,6,0,31,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-15,Croatia,6,0,37,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-16,Croatia,11,0,48,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-17,Croatia,8,0,56,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-18,Croatia,13,0,69,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-19,Croatia,12,0,81,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-20,Croatia,23,0,104,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-21,Croatia,22,0,126,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-22,Croatia,80,0,206,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-23,Croatia,29,0,235,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-24,Croatia,71,0,306,0,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-25,Croatia,76,1,382,1,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-26,Croatia,36,0,418,1,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-27,Croatia,77,1,495,2,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-28,Croatia,91,1,586,3,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-29,Croatia,71,2,657,5,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-30,Croatia,56,1,713,6,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-31,Croatia,77,0,790,6,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-04-01,Croatia,77,0,867,6,3.1260000000000003,5.89,6.427023522144831,45.744470168098466,37.0,22.395582148990503,30.073198466627602,13.052999999999999,HRV,42.599998,HRV
2020-03-12,Cuba,3,0,3,0,7.519,5.3,29.07299006318829,37.064381958999476,35.2,23.160902907405895,21.288534853917803,9.719,CUB,41.099998,CUB
2020-03-14,Cuba,1,0,4,0,7.519,5.3,29.07299006318829,37.064381958999476,35.2,23.160902907405895,21.288534853917803,9.719,CUB,41.099998,CUB
2020-03-15,Cuba,0,0,4,0,7.519,5.3,29.07299006318829,37.064381958999476,35.2,23.160902907405895,21.288534853917803,9.719,CUB,41.099998,CUB
2020-03-18,Cuba,3,0,7,0,7.519,5.3,29.07299006318829,37.064381958999476,35.2,23.160902907405895,21.288534853917803,9.719,CUB,41.099998,CUB
2020-03-19,Cuba,4,1,11,1,7.519,5.3,29.07299006318829,37.064381958999476,35.2,23.160902907405895,21.288534853917803,9.719,CUB,41.099998,CUB
2020-03-20,Cuba,5,0,16,1,7.519,5.3,29.07299006318829,37.064381958999476,35.2,23.160902907405895,21.288534853917803,9.719,CUB,41.099998,CUB
2020-03-21,Cuba,5,0,21,1,7.519,5.3,29.07299006318829,37.064381958999476,35.2,23.160902907405895,21.288534853917803,9.719,CUB,41.099998,CUB
2020-03-22,Cuba,4,0,25,1,7.519,5.3,29.07299006318829,37.064381958999476,35.2,23.160902907405895,21.288534853917803,9.719,CUB,41.099998,CUB
2020-03-23,Cuba,10,0,35,1,7.519,5.3,29.07299006318829,37.064381958999476,35.2,23.160902907405895,21.288534853917803,9.719,CUB,41.099998,CUB
2020-03-24,Cuba,5,0,40,1,7.519,5.3,29.07299006318829,37.064381958999476,35.2,23.160902907405895,21.288534853917803,9.719,CUB,41.099998,CUB
2020-03-25,Cuba,8,0,48,1,7.519,5.3,29.07299006318829,37.064381958999476,35.2,23.160902907405895,21.288534853917803,9.719,CUB,41.099998,CUB
2020-03-26,Cuba,9,0,57,1,7.519,5.3,29.07299006318829,37.064381958999476,35.2,23.160902907405895,21.288534853917803,9.719,CUB,41.099998,CUB
2020-03-27,Cuba,10,1,67,2,7.519,5.3,29.07299006318829,37.064381958999476,35.2,23.160902907405895,21.288534853917803,9.719,CUB,41.099998,CUB
2020-03-28,Cuba,13,0,80,2,7.519,5.3,29.07299006318829,37.064381958999476,35.2,23.160902907405895,21.288534853917803,9.719,CUB,41.099998,CUB
2020-03-29,Cuba,39,1,119,3,7.519,5.3,29.07299006318829,37.064381958999476,35.2,23.160902907405895,21.288534853917803,9.719,CUB,41.099998,CUB
2020-03-30,Cuba,20,0,139,3,7.519,5.3,29.07299006318829,37.064381958999476,35.2,23.160902907405895,21.288534853917803,9.719,CUB,41.099998,CUB
2020-03-31,Cuba,31,1,170,4,7.519,5.3,29.07299006318829,37.064381958999476,35.2,23.160902907405895,21.288534853917803,9.719,CUB,41.099998,CUB
2020-04-01,Cuba,16,2,186,6,7.519,5.3,29.07299006318829,37.064381958999476,35.2,23.160902907405895,21.288534853917803,9.719,CUB,41.099998,CUB
2020-03-13,Curacao,1,0,1,0,,,,,,28.7808656733546,25.2022645984354,10.068,CUW,41.299999,
2020-03-20,Curacao,2,0,3,0,,,,,,28.7808656733546,25.2022645984354,10.068,CUW,41.299999,
2020-03-24,Curacao,3,0,6,0,,,,,,28.7808656733546,25.2022645984354,10.068,CUW,41.299999,
2020-03-26,Curacao,0,1,6,1,,,,,,28.7808656733546,25.2022645984354,10.068,CUW,41.299999,
2020-03-27,Curacao,1,0,7,1,,,,,,28.7808656733546,25.2022645984354,10.068,CUW,41.299999,
2020-03-28,Curacao,1,0,8,1,,,,,,28.7808656733546,25.2022645984354,10.068,CUW,41.299999,
2020-03-29,Curacao,0,0,8,1,,,,,,28.7808656733546,25.2022645984354,10.068,CUW,41.299999,
2020-03-30,Curacao,1,0,9,1,,,,,,28.7808656733546,25.2022645984354,10.068,CUW,41.299999,
2020-04-01,Curacao,2,0,11,1,,,,,,28.7808656733546,25.2022645984354,10.068,CUW,41.299999,
2020-03-10,Cyprus,2,0,2,0,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-03-12,Cyprus,4,0,6,0,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-03-14,Cyprus,8,0,14,0,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-03-15,Cyprus,7,0,21,0,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-03-16,Cyprus,9,0,30,0,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-03-17,Cyprus,10,0,40,0,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-03-18,Cyprus,0,0,40,0,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-03-19,Cyprus,18,0,58,0,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-03-20,Cyprus,0,0,58,0,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-03-21,Cyprus,9,0,67,0,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-03-22,Cyprus,17,0,84,0,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-03-23,Cyprus,11,0,95,0,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-03-24,Cyprus,21,0,116,0,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-03-25,Cyprus,8,3,124,3,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-03-26,Cyprus,8,0,132,3,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-03-27,Cyprus,14,0,146,3,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-03-28,Cyprus,16,2,162,5,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-03-29,Cyprus,17,0,179,5,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-03-30,Cyprus,35,1,214,6,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-03-31,Cyprus,16,1,230,7,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2020-04-01,Cyprus,32,1,262,8,2.496,3.5,9.351738815107328,34.964126632375,36.4,24.127893550872802,19.234106891530896,8.562999999999999,CYP,34.900002,CYP
2019-12-31,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-01,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-02,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-03,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-04,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-05,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-06,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-07,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-08,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-09,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-10,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-11,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-12,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-13,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-14,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-15,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-16,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-17,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-18,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-19,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-20,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-21,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-22,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-23,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-24,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
2020-01-25,Czech Republic,0,0,0,0,3.677,6.8,15.661828012357855,44.30873063378442,34.3,23.436458978471304,29.004866718299304,11.58,CZE,41.400002,CZE
