name,level,city,county,state,country_code,population,lat,long,url,aggregate,tz,cases,deaths,recovered,active,tested,growthFactor,date,country,location
"Pike County, Kentucky, United States",county,,Pike County,Kentucky,United States,57876.0,37.468530526742455,-82.34883199999999,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,3.0,,,3.0,,,2020-04-11,,"Pike County, Kentucky"
"Powell County, Kentucky, United States",county,,Powell County,Kentucky,United States,12359.0,37.823594,-83.82921499999998,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,2.0,,,2.0,,,2020-04-10,,"Powell County, Kentucky"
"Powell County, Kentucky, United States",county,,Powell County,Kentucky,United States,12359.0,37.823594,-83.82921499999998,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,2.0,,,2.0,,,2020-04-11,,"Powell County, Kentucky"
"Pulaski County, Kentucky, United States",county,,Pulaski County,Kentucky,United States,64979.0,37.111431,-84.5928235,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,30.0,1.0,13.0,16.0,,,2020-04-10,,"Pulaski County, Kentucky"
"Pulaski County, Kentucky, United States",county,,Pulaski County,Kentucky,United States,64979.0,37.111431,-84.5928235,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,30.0,1.0,13.0,16.0,,,2020-04-11,,"Pulaski County, Kentucky"
"Rockcastle County, Kentucky, United States",county,,Rockcastle County,Kentucky,United States,16695.0,37.34540199999999,-84.31603100000001,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,10.0,,,10.0,,,2020-04-10,,"Rockcastle County, Kentucky"
"Rockcastle County, Kentucky, United States",county,,Rockcastle County,Kentucky,United States,16695.0,37.34540199999999,-84.31603100000001,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,10.0,,,10.0,,,2020-04-11,,"Rockcastle County, Kentucky"
"Russell County, Kentucky, United States",county,,Russell County,Kentucky,United States,17923.0,37.006681,-85.05533100000001,https://datawrapper.dwcdn.net/BbowM/23/,county,America/Chicago,6.0,,,6.0,,,2020-04-10,,"Russell County, Kentucky"
"Russell County, Kentucky, United States",county,,Russell County,Kentucky,United States,17923.0,37.006681,-85.05533100000001,https://datawrapper.dwcdn.net/BbowM/23/,county,America/Chicago,6.0,,,6.0,,,2020-04-11,,"Russell County, Kentucky"
"Scott County, Kentucky, United States",county,,Scott County,Kentucky,United States,57004.0,38.304657,-84.5712205,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,16.0,,,16.0,,,2020-04-10,,"Scott County, Kentucky"
"Scott County, Kentucky, United States",county,,Scott County,Kentucky,United States,57004.0,38.304657,-84.5712205,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,16.0,,,16.0,,,2020-04-11,,"Scott County, Kentucky"
"Shelby County, Kentucky, United States",county,,Shelby County,Kentucky,United States,49024.0,38.197662,-85.2125825,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,17.0,1.0,,16.0,,,2020-04-10,,"Shelby County, Kentucky"
"Shelby County, Kentucky, United States",county,,Shelby County,Kentucky,United States,49024.0,38.197662,-85.2125825,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,17.0,1.0,,16.0,,,2020-04-11,,"Shelby County, Kentucky"
"Simpson County, Kentucky, United States",county,,Simpson County,Kentucky,United States,18572.0,36.7582645,-86.58190640678517,https://datawrapper.dwcdn.net/BbowM/23/,county,America/Chicago,15.0,1.0,,14.0,,,2020-04-10,,"Simpson County, Kentucky"
"Simpson County, Kentucky, United States",county,,Simpson County,Kentucky,United States,18572.0,36.7582645,-86.58190640678517,https://datawrapper.dwcdn.net/BbowM/23/,county,America/Chicago,15.0,1.0,,14.0,,,2020-04-11,,"Simpson County, Kentucky"
"Spencer County, Kentucky, United States",county,,Spencer County,Kentucky,United States,19351.0,38.0436835,-85.309264,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,6.0,,,6.0,,,2020-04-10,,"Spencer County, Kentucky"
"Spencer County, Kentucky, United States",county,,Spencer County,Kentucky,United States,19351.0,38.0436835,-85.309264,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,6.0,,,6.0,,,2020-04-11,,"Spencer County, Kentucky"
"Taylor County, Kentucky, United States",county,,Taylor County,Kentucky,United States,25769.0,37.3376915,-85.32946749999998,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,3.0,,3.0,,,,2020-04-10,,"Taylor County, Kentucky"
"Taylor County, Kentucky, United States",county,,Taylor County,Kentucky,United States,25769.0,37.3376915,-85.32946749999998,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,3.0,,3.0,,,,2020-04-11,,"Taylor County, Kentucky"
"Todd County, Kentucky, United States",county,,Todd County,Kentucky,United States,12294.0,36.85697183547325,-87.1930697668775,https://datawrapper.dwcdn.net/BbowM/23/,county,America/Chicago,5.0,,,5.0,,,2020-04-10,,"Todd County, Kentucky"
"Todd County, Kentucky, United States",county,,Todd County,Kentucky,United States,12294.0,36.85697183547325,-87.1930697668775,https://datawrapper.dwcdn.net/BbowM/23/,county,America/Chicago,5.0,,,5.0,,,2020-04-11,,"Todd County, Kentucky"
"Trigg County, Kentucky, United States",county,,Trigg County,Kentucky,United States,14651.0,36.817675,-87.9085355,https://datawrapper.dwcdn.net/BbowM/23/,county,America/Chicago,5.0,,,5.0,,,2020-04-10,,"Trigg County, Kentucky"
"Trigg County, Kentucky, United States",county,,Trigg County,Kentucky,United States,14651.0,36.817675,-87.9085355,https://datawrapper.dwcdn.net/BbowM/23/,county,America/Chicago,5.0,,,5.0,,,2020-04-11,,"Trigg County, Kentucky"
"Trimble County, Kentucky, United States",county,,Trimble County,Kentucky,United States,8471.0,38.614836,-85.312624,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,1.0,,,1.0,,,2020-04-10,,"Trimble County, Kentucky"
"Trimble County, Kentucky, United States",county,,Trimble County,Kentucky,United States,8471.0,38.614836,-85.312624,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,1.0,,,1.0,,,2020-04-11,,"Trimble County, Kentucky"
"Union County, Kentucky, United States",county,,Union County,Kentucky,United States,14381.0,37.6868684722901,-87.94736599999997,https://datawrapper.dwcdn.net/BbowM/23/,county,America/Chicago,3.0,,2.0,1.0,,,2020-04-10,,"Union County, Kentucky"
"Union County, Kentucky, United States",county,,Union County,Kentucky,United States,14381.0,37.6868684722901,-87.94736599999997,https://datawrapper.dwcdn.net/BbowM/23/,county,America/Chicago,3.0,,2.0,1.0,,,2020-04-11,,"Union County, Kentucky"
"Warren County, Kentucky, United States",county,,Warren County,Kentucky,United States,132896.0,36.983287,-86.393987,https://datawrapper.dwcdn.net/BbowM/23/,county,America/Chicago,42.0,,,42.0,,,2020-04-10,,"Warren County, Kentucky"
"Warren County, Kentucky, United States",county,,Warren County,Kentucky,United States,132896.0,36.983287,-86.393987,https://datawrapper.dwcdn.net/BbowM/23/,county,America/Chicago,42.0,,,42.0,,,2020-04-11,,"Warren County, Kentucky"
"Washington County, Kentucky, United States",county,,Washington County,Kentucky,United States,12095.0,37.774036,-85.20115200000001,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,3.0,,,3.0,,,2020-04-10,,"Washington County, Kentucky"
"Washington County, Kentucky, United States",county,,Washington County,Kentucky,United States,12095.0,37.774036,-85.20115200000001,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,3.0,,,3.0,,,2020-04-11,,"Washington County, Kentucky"
"Wayne County, Kentucky, United States",county,,Wayne County,Kentucky,United States,20333.0,36.800410508933204,-84.81907,https://datawrapper.dwcdn.net/BbowM/23/,county,America/Kentucky/Monticello,4.0,,1.0,3.0,,,2020-04-10,,"Wayne County, Kentucky"
"Wayne County, Kentucky, United States",county,,Wayne County,Kentucky,United States,20333.0,36.800410508933204,-84.81907,https://datawrapper.dwcdn.net/BbowM/23/,county,America/Kentucky/Monticello,4.0,,1.0,3.0,,,2020-04-11,,"Wayne County, Kentucky"
"Webster County, Kentucky, United States",county,,Webster County,Kentucky,United States,12942.0,37.499096,-87.65955,https://datawrapper.dwcdn.net/BbowM/23/,county,America/Chicago,7.0,,,7.0,,,2020-04-10,,"Webster County, Kentucky"
"Webster County, Kentucky, United States",county,,Webster County,Kentucky,United States,12942.0,37.499096,-87.65955,https://datawrapper.dwcdn.net/BbowM/23/,county,America/Chicago,7.0,,,7.0,,,2020-04-11,,"Webster County, Kentucky"
"Whitley County, Kentucky, United States",county,,Whitley County,Kentucky,United States,36264.0,36.780279129056204,-84.11673499999998,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,1.0,,,1.0,,,2020-04-10,,"Whitley County, Kentucky"
"Whitley County, Kentucky, United States",county,,Whitley County,Kentucky,United States,36264.0,36.780279129056204,-84.11673499999998,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,1.0,,,1.0,,,2020-04-11,,"Whitley County, Kentucky"
"Woodford County, Kentucky, United States",county,,Woodford County,Kentucky,United States,26734.0,38.0216305,-84.7451085,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,12.0,,,12.0,,,2020-04-10,,"Woodford County, Kentucky"
"Woodford County, Kentucky, United States",county,,Woodford County,Kentucky,United States,26734.0,38.0216305,-84.7451085,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,12.0,,,12.0,,,2020-04-11,,"Woodford County, Kentucky"
"Kentucky, United States",state,,,Kentucky,United States,4467673.0,37.8215,-85.7695,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,1820.0,94.0,251.0,1475.0,,,2020-04-10,,Kentucky
"Kentucky, United States",state,,,Kentucky,United States,4467673.0,37.8215,-85.7695,https://datawrapper.dwcdn.net/BbowM/23/,county,America/New_York,1820.0,94.0,251.0,1475.0,,,2020-04-11,,Kentucky
"Orleans Parish, Louisiana, United States",county,,Orleans Parish,Louisiana,United States,390144.0,30.0326605,-89.88107685384409,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,5416.0,225.0,,,,,2020-04-10,,"Orleans Parish, Louisiana"
"Orleans Parish, Louisiana, United States",county,,Orleans Parish,Louisiana,United States,390144.0,30.0326605,-89.88107685384409,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,5416.0,225.0,,,,,2020-04-11,,"Orleans Parish, Louisiana"
"Jefferson Parish, Louisiana, United States",county,,Jefferson Parish,Louisiana,United States,432493.0,29.676714313814003,-90.092333315361,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,4678.0,165.0,,,,,2020-04-10,,"Jefferson Parish, Louisiana"
"Jefferson Parish, Louisiana, United States",county,,Jefferson Parish,Louisiana,United States,432493.0,29.676714313814003,-90.092333315361,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,4678.0,165.0,,,,,2020-04-11,,"Jefferson Parish, Louisiana"
"East Baton Rouge Parish, Louisiana, United States",county,,East Baton Rouge Parish,Louisiana,United States,440059.0,30.5175635,-91.0797315,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,1088.0,39.0,,,,,2020-04-10,,"East Baton Rouge Parish, Louisiana"
"East Baton Rouge Parish, Louisiana, United States",county,,East Baton Rouge Parish,Louisiana,United States,440059.0,30.5175635,-91.0797315,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,1088.0,39.0,,,,,2020-04-11,,"East Baton Rouge Parish, Louisiana"
"Caddo Parish, Louisiana, United States",county,,Caddo Parish,Louisiana,United States,240204.0,32.60745849999999,-93.752509,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,950.0,39.0,,,,,2020-04-10,,"Caddo Parish, Louisiana"
"Caddo Parish, Louisiana, United States",county,,Caddo Parish,Louisiana,United States,240204.0,32.60745849999999,-93.752509,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,950.0,39.0,,,,,2020-04-11,,"Caddo Parish, Louisiana"
"St. John the Baptist Parish, Louisiana, United States",county,,St. John the Baptist Parish,Louisiana,United States,42837.0,30.0910395,-90.421442,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,507.0,37.0,,,,,2020-04-10,,"St. John the Baptist Parish, Louisiana"
"St. John the Baptist Parish, Louisiana, United States",county,,St. John the Baptist Parish,Louisiana,United States,42837.0,30.0910395,-90.421442,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,507.0,37.0,,,,,2020-04-11,,"St. John the Baptist Parish, Louisiana"
"St. Tammany Parish, Louisiana, United States",county,,St. Tammany Parish,Louisiana,United States,260419.0,30.430898,-89.8910195,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,825.0,27.0,,,,,2020-04-10,,"St. Tammany Parish, Louisiana"
"St. Tammany Parish, Louisiana, United States",county,,St. Tammany Parish,Louisiana,United States,260419.0,30.430898,-89.8910195,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,825.0,27.0,,,,,2020-04-11,,"St. Tammany Parish, Louisiana"
"St. Charles Parish, Louisiana, United States",county,,St. Charles Parish,Louisiana,United States,53100.0,29.927719,-90.35852,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,376.0,23.0,,,,,2020-04-10,,"St. Charles Parish, Louisiana"
"St. Charles Parish, Louisiana, United States",county,,St. Charles Parish,Louisiana,United States,53100.0,29.927719,-90.35852,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,376.0,23.0,,,,,2020-04-11,,"St. Charles Parish, Louisiana"
"Ascension Parish, Louisiana, United States",county,,Ascension Parish,Louisiana,United States,126604.0,30.203954,-90.869644,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,397.0,19.0,,,,,2020-04-10,,"Ascension Parish, Louisiana"
"Ascension Parish, Louisiana, United States",county,,Ascension Parish,Louisiana,United States,126604.0,30.203954,-90.869644,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,397.0,19.0,,,,,2020-04-11,,"Ascension Parish, Louisiana"
"Lafourche Parish, Louisiana, United States",county,,Lafourche Parish,Louisiana,United States,97614.0,29.492915999999997,-90.5028485,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,426.0,13.0,,,,,2020-04-10,,"Lafourche Parish, Louisiana"
"Lafourche Parish, Louisiana, United States",county,,Lafourche Parish,Louisiana,United States,97614.0,29.492915999999997,-90.5028485,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,426.0,13.0,,,,,2020-04-11,,"Lafourche Parish, Louisiana"
"Terrebonne Parish, Louisiana, United States",county,,Terrebonne Parish,Louisiana,United States,110461.0,29.408129499999998,-90.8537465,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,244.0,13.0,,,,,2020-04-10,,"Terrebonne Parish, Louisiana"
"Terrebonne Parish, Louisiana, United States",county,,Terrebonne Parish,Louisiana,United States,110461.0,29.408129499999998,-90.8537465,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,244.0,13.0,,,,,2020-04-11,,"Terrebonne Parish, Louisiana"
"Lafayette Parish, Louisiana, United States",county,,Lafayette Parish,Louisiana,United States,244390.0,30.2091125,-92.0951095,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,330.0,12.0,,,,,2020-04-10,,"Lafayette Parish, Louisiana"
"Lafayette Parish, Louisiana, United States",county,,Lafayette Parish,Louisiana,United States,244390.0,30.2091125,-92.0951095,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,330.0,12.0,,,,,2020-04-11,,"Lafayette Parish, Louisiana"
"St. Bernard Parish, Louisiana, United States",county,,St. Bernard Parish,Louisiana,United States,47244.0,29.891103499999996,-89.4145595,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,343.0,10.0,,,,,2020-04-10,,"St. Bernard Parish, Louisiana"
"St. Bernard Parish, Louisiana, United States",county,,St. Bernard Parish,Louisiana,United States,47244.0,29.891103499999996,-89.4145595,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,343.0,10.0,,,,,2020-04-11,,"St. Bernard Parish, Louisiana"
"Iberville Parish, Louisiana, United States",county,,Iberville Parish,Louisiana,United States,32511.0,30.2613845,-91.3600815,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,198.0,10.0,,,,,2020-04-10,,"Iberville Parish, Louisiana"
"Iberville Parish, Louisiana, United States",county,,Iberville Parish,Louisiana,United States,32511.0,30.2613845,-91.3600815,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,198.0,10.0,,,,,2020-04-11,,"Iberville Parish, Louisiana"
"St. James Parish, Louisiana, United States",county,,St. James Parish,Louisiana,United States,21096.0,30.027838,-90.8028455,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,194.0,9.0,,,,,2020-04-10,,"St. James Parish, Louisiana"
"St. James Parish, Louisiana, United States",county,,St. James Parish,Louisiana,United States,21096.0,30.027838,-90.8028455,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,194.0,9.0,,,,,2020-04-11,,"St. James Parish, Louisiana"
"West Baton Rouge Parish, Louisiana, United States",county,,West Baton Rouge Parish,Louisiana,United States,26465.0,30.4905745,-91.313597,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,61.0,9.0,,,,,2020-04-10,,"West Baton Rouge Parish, Louisiana"
"West Baton Rouge Parish, Louisiana, United States",county,,West Baton Rouge Parish,Louisiana,United States,26465.0,30.4905745,-91.313597,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,61.0,9.0,,,,,2020-04-11,,"West Baton Rouge Parish, Louisiana"
"Plaquemines Parish, Louisiana, United States",county,,Plaquemines Parish,Louisiana,United States,23197.0,29.4173565,-89.53977599999997,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,county,America/Chicago,130.0,8.0,,,,,2020-04-10,,"Plaquemines Parish, Louisiana"
